row_id,content-评论内容,theme-主题,sentiment_word-情感关键词,sentiment_anls-情感正负面
15313,东西不错，挺漂亮的，而且内胆比我自己用的紧。朋友看了也很满意,东西;NULL;NULL;,不错;漂亮;满意;,1;1;1;
15314,一点都不好用。真的很差,NULL;NULL;,不好用;很差;,-1;-1;
15315,我的孩子快7岁，非常喜欢听，有时他和小伙伴在车上听，听不完都不愿意下车，董浩讲的非常生动。这样的CD都点就好了！,NULL;NULL;NULL;NULL;,快;喜欢;生动;好;,1;1;1;1;
15316,双11购入，比某猫便宜，所以选择在亚马逊买，1091.00。 就是冲富安娜的品牌去的，朋友都说这个品牌好。收货后感觉有一股酸酸的味道，摊开时间长一点会好一点，不知道蚕丝被是不是就是这样的。感觉很薄很轻，在广东用应该没问题吧，希望会暧哦！,NULL;NULL;感觉;品牌;,很轻;便宜;很薄;好;,1;1;-1;1;
15317,蓝牙功能还不错，可惜自带了一个闪来山区的蓝灯，白天倒也无所谓，晚上睡觉的时候必须要拔下来，那个蓝灯闪啊闪的根本让人没法睡觉，用了一段时间就扔掉了，为了方便用蓝牙，却带来了不便，简直是产品实际上的失败,功能;产品;蓝牙;NULL;NULL;,不错;失败;方便;不便;可惜;,1;-1;1;-1;-1;
15318,这款猫粮之前都在亚马逊了好多次，京东也买过，吃了好几年了，都是不错的猫咪爱吃，这次活动又买了三袋，这次估计是假的，颜色深还很油很油，猫咪闻闻就走了，根本不吃，好早之前还在亚马逊买过化妆品，现在亚马逊已经堕落成这样了，猫粮都卖假货，不会再来啦…失望…,NULL;猫粮;亚马逊;NULL;NULL;颜色;NULL;,假;假货;好;不错;爱吃;深;失望;,-1;-1;1;1;1;-1;-1;
15319,手套有点薄，型号有点小。,手套;,薄;,0;
15320,买多了，够用一个月。,NULL;,够用;,1;
15321,大品牌品质有保障，刷毛挺柔软的，很满意哦！,品质;刷毛;,保障;柔软;,1;1;
15322,"不好看,大篇幅在对话烂烂烂,烂死了强烈不建议买,不值得 内容看完很失望,唉",NULL;NULL;NULL;内容;,不好;烂;不值;失望;,-1;-1;-1;-1;
15323,书的质量很好，但是买回来小朋友觉得比较难懂，放在一边没有看啦,质量;觉得;,很好;难懂;,1;-1;
15324,从来没用过这般的手霜呢，不过挺好的,NULL;,挺好;,1;
15325,椅子本身质量不错，值这个价。但是，第一次，放在地上，不平整。于是退货。第二次，椅背上有块皮破了。不是很大，但被我发现了。于是再退。想再买，结果没货了。,质量;皮;NULL;NULL;,不错;破;不平整;不是很大;,1;-1;-1;-1;
15326,包装很上档次，以后支持国货,包装;,上档次;,1;
15327,震动很足，不过一不小心敲到牙齿很痛啊！牙齿会敲松吗？入门级也算不过不失吧,牙齿;震动;,很痛;很足;,-1;1;
15328,牙刷很好，用得舒服 用完了再买,NULL;牙刷;,舒服;很好;,1;1;
15329,javascript原理及其实践兼顾，不可多得的好书，翻译的也很负责，有的地方原书有问题的地方也进行了纠正。,NULL;翻译;书;,不可多得;负责;有问题;,1;1;-1;
15330,上档次，降价太快，其它未知，送人了。,NULL;NULL;,快;上档次;,1;1;
15331,质量还可以，服务态度也不错，安装师傅手艺不太熟练 两人三个小时完工。刚来时味道挺大的，但不刺鼻，是松木味，大约散了一个多月。现在使用还没发现大问题，只是床板特别容易出声音，上铺稍微翻个身 就能把人吵醒（本人睡觉轻），床板不平整，好多翘起的，希望压压床能够平整过来。,味道;手艺;质量;睡觉;床板;床板;服务态度;床;NULL;,挺大;不熟练;还可以;轻;容易;不平整;不错;平整;不刺鼻;,1;-1;1;1;1;-1;1;1;1;
15332,面膜纸喜欢 精华好少哦,精华;面膜纸;,好少;喜欢;,-1;1;
15333,东西很好，很方便实用，做法有趣，简单，刚刚做了一瓶柠檬水，口感跟巴黎气泡水一样棒，店家态度非常好。,做法;气泡;NULL;NULL;态度;东西;,有趣;棒;方便实用;简单;好;很好;,1;1;1;1;1;1;
15334,书中错误太多，这种教材是不该出现这样问题的，感觉比盗版的还差，现在盗版也就纸张差点。,感觉;NULL;纸张;,盗版;差;盗版;,-1;-1;-1;
15335,上横管两个插口都不在一条直线上，安装不进去，人才啊，四个万向轮，两个按不上去，用了暴力勉强放上去，随时还掉，真是郁闷呐，人才人才,NULL;NULL;,暴力;郁闷;,-1;-1;
15336,应该可以吧，暂时没打开。。。。。,NULL;,可以;,1;
15337,没验是否正品。包装很正规，音质普通,NULL;包装;音质;,没正品;正规;普通;,-1;1;0;
15338,里外都是棉的，贴身很舒服。只是太轻薄了一点。,NULL;NULL;NULL;,贴身;轻薄;舒服;,1;0;1;
15339,书很精彩呀，还可以收藏，明年就可以给儿子看了,书;NULL;NULL;,精彩;可以;还可以;,1;1;1;
15340,在实体买过一把，好像有点区别，但还可以，挺好。,NULL;NULL;,挺好;还可以;,1;1;
15341,看评论还不错，还没使用，正在备货中,评论;,不错;,1;
15342,都是正品，老婆反应也还不错，十分好，刚刚开始的时候我看评论还有点怕，不知道谁在玷污亚马逊？,NULL;反应;,正品;不错;,1;1;
15343,怎么换了包装之后连内容都不太一样了？这还是大宝洗面奶吗？稀了很多，清洁力下降了（本来老款清洁力就一般，只是我皮肤敏感不能用强力清洁的，这款清洁力更差了）。有点后悔买了两罐。,清洁力;NULL;清洁力;皮肤;NULL;,一般;后悔;更差;敏感;很多;,0;-1;-1;1;1;
15344,给爸爸买的 还不错的哦,NULL;,不错;,1;
15345,"女儿4岁，一直想给她买一套成长桌椅. 直到有一天发现了心家宜的产品. 材料及做工都非常好, 完全没有味道. 功能描述与实际一样，桌椅很沉，感觉很结实, 非常满意。买了粉红色，女儿很喜欢. 非常实用！推荐购买!",桌椅;NULL;NULL;做工;NULL;NULL;感觉;,很沉;实用;喜欢;好;满意;推荐购买;结实;,-1;1;1;1;1;1;1;
15346,粗重的剪刀，但是鸡骨却减不断。,剪刀;,粗重;,-1;
15347,不错，用了有近一个月了，还在用，没有发现不好。就是有一点点硬，可以原谅。,NULL;NULL;NULL;NULL;,不错;没有不好;硬;可以;,1;1;-1;1;
15348,按扣一直掉，根本没法 使用,,,
15349,挺好的，吸收很快，会继续用一段时间,NULL;吸收;,挺好;很快;,1;1;
15350,挺好的，非常不错，很好,NULL;NULL;NULL;,不错;挺好;很好;,1;1;1;
15351,刚涂上的时候有凉凉的感觉，过会儿就没了，滋润还行，比起那款植物佛手柑的就差些了，膏体也比佛手柑的硬，用着挺省的,膏体;NULL;NULL;感觉;,硬;滋润;还行;凉凉的;,-1;1;1;1;
15352,锤是裂的，轻的根本砸不了蒜,NULL;锤;,轻;裂;,1;-1;
15353,如同一本自传，其它内容体系不强，比如对于选择不如自己的男人，这本书········，还不如《香蕉哲学》有思想。,内容;,不强;,-1;
15354,这书真心写得没什么意思。挺坑的，有点怀疑作者的真实身份。,作者;NULL;,真实;挺坑;,1;-1;
15355,收到东东，速度确实快，可是瓶身跟我在专柜看的不一样，没有花纹，真的还是假的还是换包装了啊,速度;包装;,快;假;,1;-1;
15356,习惯了用这个防晒，性价比好，也适合自己,NULL;性价比;,适合;好;,1;1;
15357,护手霜很好，唇膏也不错。气味很淡。,气味;护手霜;唇膏;,很淡;很好;不错;,-1;1;1;
15358,挺重的，不过我是感觉太软，无论使用哪一面都是！,感觉;NULL;,太软;挺重;,-1;1;
15359,丹布朗的书一直很喜欢，买来还没看。但是应该还不错,NULL;书;,不错;喜欢;,1;1;
15360,发货很快，还送了赠品。但是这个眼膜设计的不够好吧，把最眼尾的地方覆盖不住，不会回购。,发货;设计;,很快;不够好;,1;-1;
15361,外观与图片一致，质量也没问题，快递比预期的快，一切OK！,快递;NULL;图片;,快;ok;一致;,1;1;1;
15362,内容挺好，就是纸张有点粗糙，不过不影响，主要还是看内容。,NULL;纸张;内容;,不影响;粗糙;挺好;,0;-1;1;
15363,很好的品质和质感 掉进了活页坑 最近的新宠,NULL;品质;,坑;很好;,-1;1;
15364,实物比图片好看。挺能装的，空间分割也很合理。但是背带上没有肩垫，背上很重。挂伞车上有个硬伤，娃一起来车就后翻。那个隔尿垫也是个鸡肋，完全不防水，吸水性和渗水性倒是杠杠的！,隔尿垫;NULL;渗水性;空间;图片;,鸡肋;很重;杠杠的;合理;好看;,-1;-1;1;1;1;
15365,整瓶已经使用完毕，感觉不出什么好的效果，不知道是不是正品，很怀疑,NULL;,正品;,1;
15366,效果还可以，性价比挺高,效果;性价比;,还可以;挺高;,1;1;
15367,很好用，物美价廉，不错,NULL;NULL;NULL;,物美价廉;不错;很好;,1;1;1;
15368,用了两天，调节旋钮断了，够垃圾！,NULL;,垃圾;,-1;
15369,不是触屏，完全靠震动识别，感觉没想象好,感觉;,好;,1;
15370,不好看，颜色不符。质量一般,NULL;颜色;质量;,不好;不符;一般;,-1;-1;0;
15371,很不错的商品，质量很好,质量;商品;,很好;不错;,1;1;
15372,性价比不高，包装铁盒满目疮痍，点读笔的包装袋遍布灰尘，应该是退的货，懒得换了！,铁盒;性价比;,满目疮痍;不高;,-1;0;
15373,信赖的品牌 水壶小巧便于携带,水壶;品牌;,小巧;信赖;,1;1;
15374,黑枸杞是真心不错，颗粒比较饱满，基本没有坏果，泡出来的颜色很浓，枸杞香味也比较重，的确是比较好的黑枸杞,香味;NULL;颗粒;NULL;,较重;不错;饱满;没有坏果;,-1;1;1;1;
15375,垃圾！连上网数据丢包严重。看个视频三秒一缓冲。,包;NULL;,严重;垃圾;,-1;-1;
15376,通篇满是正确的废话，见树不见林。我觉得高等教材建设就必须有高度，居高临下，统括全局才是上品。首先得将基本概念和基本原理说清楚，其次宜将当代成就和应用成果呈现出来，最后再将存在的前沿问题和未来的发展趋势作个介绍，让学生能迅速站在巨人的肩膀上承上启下！……。可惜，这套第四版教材仍然令人失望。 最后特别为亚马逊的快递哥点赞！,快递哥;觉得;教材;NULL;NULL;NULL;NULL;,点赞;高等;失望;清楚;迅速;正确;可惜;,1;1;-1;1;1;1;-1;
15377,外形超赞 高端大气上档次 试用了下 也超赞 略带点低音炮的感觉 值这个价位,外形;NULL;NULL;NULL;NULL;,超赞;大气;高端;上档次;超赞;,1;1;1;1;1;
15378,遮光效果很好，也挺舒服，但戴着总觉得怪怪的。眼罩较厚，夏天可能会比较热。,NULL;觉得;眼罩;效果;,舒服;怪怪的;厚;很好;,1;-1;0;1;
15379,很烂的日本企业，很烂的崇尚日本精神的总经理，产品自然没有什么优点。,产品;NULL;企业;NULL;,自然;很烂;很烂;精神;,1;-1;-1;1;
15380,颜色质量都很好，就是价钱小贵。名为保暖内衣，其实是单层的，和普通内衣一样薄，不过老爸说穿着体感确实比其他的舒服,价钱;质量;NULL;穿着;内衣;,小贵;很好;普通;舒服;薄;,-1;1;0;1;0;
15381,装了2个小时才装起来。看起来质量还可以。,质量;,还可以;,1;
15382,宝贝好喜欢，质量很好，简直是宝宝喝水的好帮手,质量;,很好;,1;
15383,牙膏好干，跟平时买的舒适达不一样。,牙膏;NULL;,好;干;,1;-1;
15384,不错，上色效果还是挺好的，而且有几个不常见也不太容易买到的颜色。,NULL;颜色;效果;,不错;容易;挺好;,1;1;1;
15385,好用，而是用了一次，挺快的，不卡毛。,NULL;NULL;NULL;,挺快;好用;不卡;,1;1;1;
15386,怎么说呢，做工并不算很精美，有点粗糙，不过也值这个价了,做工;NULL;,不算精美;粗糙;,-1;-1;
15387,走时精准，静音；实木框架，比较漂亮。 性价比高。 使用一年后，走时误差太大，抛弃了。,NULL;NULL;性价比;NULL;NULL;,漂亮;静音;高;差太大;精准;,1;1;1;-1;1;
15388,冰箱里用的樱花的除臭，很好用，相信这个不也会差吧,NULL;NULL;,不差;很好;,1;1;
15389,裤子兜太浅，没法装东西，很薄，本来想退货，太麻烦就没退，赶感觉不值这个价位,NULL;NULL;裤子兜;感觉;,很薄;没麻烦;太浅;不值;,-1;1;-1;-1;
15390,硅胶的软呼呼地，实在没什么用处，还容易脏，一粘上灰尘根本弄不掉,NULL;,容易脏;,-1;
15391,还没有拆开包装了，希望产品让人满意。产品是近期生产的，用我查查扫了一下二维码，确认产品是正品。,产品;产品;,正品;满意;,1;1;
15392,订货4瓶 今天收到只收到2瓶 并且瓶口也没有封口 不保真,,,
15393,刚买来一边的灶就是坏的，联系苏泊尔客服维修，说是马上联系处理，后面就没有消息了，现在才用了不到一个月，另一边也出问题，很气愤的一次购物体验。,购物体验;NULL;,气愤;坏;,-1;-1;
15394,打开盒盖好大一个洞，霜体已经翻到盒盖上了，对比了好几个地方，双十一期间旗舰店卖730赠品不少，这个489，算上赠品应该也算是在价格范围内的，所以就买了，目前看有点效果，不过有可能是我最近睡觉早了所以。。我只希望是正品，我也不喜欢旗舰店那些乱七八糟的小样中样。正装的就好,NULL;NULL;NULL;赠品;小样;NULL;NULL;,正品;不喜欢;好大;不少;乱七八糟;好;有点效果;,1;-1;-1;1;-1;1;1;
15395,看错尺码了，有点小。,,,
15396,不应该是每本书都有大海报的么，我都买这么好的了,,,
15397,全麻了 没感觉了 太麻木了 感觉不好 就是时间久,NULL;感觉;时间;,麻木;不好;久;,-1;-1;0;
15398,以前没用过 没啥特殊感觉 只是觉得脸上很凉快 也很光滑 不知道是去角质啫哩的作用还是爽肤水的作用,觉得;NULL;NULL;,很凉;快;光滑;,-1;1;1;
15399,"做工看着不错,外包装非常好,就是不知道耐不耐用!",外包装;NULL;看着;,好;不耐用;不错;,1;-1;1;
15400,用了两个月来客观评价： 1）洗完顺滑，但仅限于顺滑，没感觉到修复头发的作用，毕竟只是一款洗发水，修复发质不要寄予什么希望。 2）控油没什么感觉，和以前用其他洗发水一样，最多要隔天洗一次头，南方这天气闷的要死，天天洗。 3）不配压取器，不配压取器，不配压取器，光秃秃一大瓶。,NULL;NULL;,不配;顺滑;,-1;1;
15401,此移动电源让我极其失望，两个输出口2A、打客服小姑娘不懂，说好有技术人员来电话解释，压根没人理、而且用了几次就不能充电，充一整宿只能充35%，上当受骗，其他顾客千万不要买了、特意提醒大家,移动电源;,失望;,-1;
